Bed012-c2_0081836_0085556,so i guess this is more or less now just to get you up to date johno .,so i guess this is more or less now just to get you up to date johno .,s^rt^t,s^rt^t
Bed012-c1_1522200_1522790,yes | i mean ==,yes | i mean ==,s^aa|%--,s^aa|%--
Bed012-c1_1523830_1524220,sure .,sure .,s^aa,s^aa
Bed012-c1_1525510_1527580,you do need to know - i mean to have that kind of information .,you do need to know - i mean to have that kind of information .,s^na,s^na
Bed012-c2_1531220_1531440,huh ==,hmm ==,b,b
Bed012-c2_1531890_1533980,yeah i'm also agreeing that a simple ==,yeah i'm also agreeing that a simple ==,s^na.%--,s^na.%--
Bed012-c2_1535230_1537440,pru- - take the ones where we have a clear winner .,pru- - take the ones where we have a clear winner .,s^cs,s^cs
Bed012-c2_1539070_1542550,forget about the ones where it's all sort of middle ground .,forget about the ones where it's all sort of middle ground .,s^cs^e,s^cs^e
Bed012-c2_1543200_1544010,prune those out .,prune those out .,s^cs^e,s^cs^e
Bed012-c2_1544010_1546520,and just hand over the ones where we have a winner .,and just hand over the ones where we have a winner .,s^cs^e,s^cs^e
Bed012-c2_1547460_1549260,yeah because that would be the easiest way .,yeah because that would be the easiest way .,s^ba^df,s^ba^df
Bed012-c2_1549370_1561580,we just compose as an output an x m l mes- - message that says go there now enter historical information .,we just compose as an output an x_m_l mes- - message that says go there now enter historical information .,s^cs:s^co,s^cs:s^co
Bed012-c2_1562690_1564820,and not care whether that's consistent with anything .,and not care whether that's consistent with anything .,s,s
Bed012-c2_1565430_1565630,right ?,right ?,qy^d^f^g^rt,qy^d^f^g^rt
Bed012-c2_1566370_1572450,but in this case if we say definitely he doesn't want to go there he just wants to know where it is .,but in this case if we say definitely he doesn't want to go there he just wants to know where it is .,s,s
Bed012-c2_1574240_1576130,or let's call this - this look at h- ==,or let's call this - this look-at-h- ==,s.%--,s.%--
Bed012-c2_1576280_1577950,he wants to know something about the history of .,he wants to know something about the history of .,s,s
Bed012-c2_1578180_1580850,so he said tell me something about the history of that .,so he said tell me something about the history of that .,s^e:s^co,s^e:s^co
Bed012-c2_1581900_1589120,now the e- - but for some reason the endpoint approach gets a really high score too .,now the e- - but for some reason the endpoint-approach gets a really high score too .,s,s
Bed012-c2_1590060_1595780,we can't expect this to be sort of at o point three three three o point three three three o point three three three .,we can't expect this to be sort of at o_ point three three three o_ point three three three o_ point three three three .,s,s
Bed012-c2_1595790_1596050,right ?,right ?,qy^d^g^rt,qy^d^g^rt
Bed012-c2_1598170_1600530,somebody needs to zap that .,somebody needs to zap that .,s^cs,s^cs
Bed012-c2_1601940_1602150,you know ?,you know ?,qy^d^g^rt,qy^d^g^rt
Bed012-c2_1602220_1605330,or know - there needs to be some knowledge that ==,or know - there needs to be some knowledge that ==,s^e.%-,s^e.%-
Bed012-c3_1606700_1609330,we - yeah but the bayes net that would merge ==,we - yeah but the bayes-net that would merge ==,s^aap.%--,s^aap.%--
Bed012-c3_1611060_1614310,i just realized that i had my hand in between my mouth and my micr- - uh my - and my microphone .,i just realized that i had my hand in between my mouth and my micr- - er my- - and my microphone .,s^fa,s^fa
Bed012-c3_1615050_1624530,so then the bayes net that would merge there that would make the decision between go there info on and location would have a node to tell you which one of those three you wanted .,so then the bayes-net that would merge there that would make the decision between go-there info-on and location would have a node to tell you which one of those three you wanted .,s:s,s:s
Bed012-c3_1624530_1626990,and based upon that node then you would look at the other stuff .,and based upon that node then you would look at the other stuff .,s^e,s^e
Bed012-c2_1626960_1627150,yep .,yep .,s^aa,s^aa
Bed012-c3_1629040_1630270,i mean it- - i- ==,i mean it- - i- ==,%--,%--
Bed012-c2_1629090_1629250,yep .,yep .,s^aa^r,s^aa^r
Bed012-c3_1630870_1631610,does that make sense ?,does that make sense ?,qy^f^rt,qy^f^rt
Bed012-c2_1631930_1636790,yep | it's sort of one of those that's - it's more like a decision tree if - if you want .,yep | it's sort of one of those that's - it's more like a decision tree if - if you want .,fg|s^bs,fg|s^bs
Bed012-c2_1637040_1639370,you first look o- - at the lowball ones .,you first look o- - at the lowball ones .,s^bu,s^bu
Bed012-c3_1638380_1639130,yeah | i- ==,yeah | i- ==,fg|%-,fg|%-
Bed012-c2_1639370_1639730,and then ==,and then ==,s.%-,s.%-
Bed012-c3_1640240_1642040,yeah i didn't intend to say that every possible ==,yeah i didn't intend to say that every possible ==,s.%--,s.%--
Bed012-c3_1642040_1642350,okay .,o_k .,fh,fh
Bed012-c3_1642670_1643370,there was a confusion there .,there was a confusion there .,s,s
Bed012-c3_1643370_1645610,k- - i didn't intend to say every possible thing should go into the bayes net .,k- - i didn't intend to say every possible thing should go into the bayes-net .,s,s
Bed012-c3_1645610_1649050,because some of the things aren't relevant in the bayes net for a specific question .,because some of the things aren't relevant in the bayes-net for a specific question .,s^df,s^df
Bed012-c3_1651540_1657910,like the endpoint is not necessarily relevant in the bayes net for where is until after you've decided whether you want to go there or not .,like the endpoint is not necessarily relevant in the bayes-net for where-is until after you've decided whether you wanna go there or not .,s^e,s^e
Bed012-c2_1658020_1658260,uhhuh .,mm-hmm .,b,b
Bed012-c1_1659610_1659950,right .,right .,s^aa,s^aa
Bed012-c3_1663890_1664790,show us the way bhaskara .,show us the way bhaskara .,s^co,s^co
Bed012-c1_1665700_1667060,i guess the other thing is that - um yeah ==,i guess the other thing is that - um yeah ==,s.%--,s.%--
Bed012-c1_1667060_1669070,i mean when you're asked a specific question and you don't even ==,i mean when you're asked a specific question and you don't even ==,s.%--,s.%--
Bed012-c1_1670240_1676330,like if you're asked a where is question you may not even look - like ask for the posterior probability of the uh e v a node .,like if you're asked a where-is question you may not even look - like ask for the posterior probability of the uh e_v_a node .,s,s
Bed012-c1_1676330_1676620,right ?,right ?,qy^d^g^rt,qy^d^g^rt
Bed012-c1_1677240_1680990,because that's what - i mean in the bayes net you always ask for the posterior probability of a specific node .,cuz that's what - i mean in the bayes-net you always ask for the posterior probability of a specific node .,s^df,s^df
Bed012-c1_1681240_1682060,so i mean ==,so i mean ==,fh,fh
Bed012-c1_1682730_1684920,you may not even bother to compute things you don't need .,you may not even bother to compute things you don't need .,s,s
Bed012-c2_1682850_1683240,um ==,um ==,fg,fg
Bed012-c2_1686000_1687130,aren't we always computing all ?,aren't we always computing all ?,qy^bu^rt,qy^bu^rt
Bed012-c1_1687540_1687900,no .,no .,s^ar,s^ar
Bed012-c1_1688670_1693180,you can compute uh the posterior probability of one subset of the nodes given some other nodes .,you can compute uh the posterior probability of one subset of the nodes given some other nodes .,s^df,s^df
Bed012-c1_1693180_1695410,but totally ignore some other nodes also .,but totally ignore some other nodes also .,s^e,s^e
Bed012-c1_1696090_1698150,basically things you ignore get marginalized over .,basically things you ignore get marginalized over .,s,s
Bed012-c2_1698650_1700680,yeah but that's - that's just shifting the problem .,yeah but that's - that's just shifting the problem .,s^nd,s^nd
Bed012-c2_1701170_1702350,then you would have to make a decision .,then you would have to make a decision .,s^ng,s^ng
Bed012-c2_1702350_1706130,okay if it's a where is question which decision nodes do i query .,o_k if it's a where-is question which decision nodes do i query .,s:qw,s:qw
Bed012-c1_1702590_1703210,yeah | so you have to make ==,yeah | so you have to make ==,s^aa|s^df.%-,s^aa|s^df.%-
Bed012-c1_1704850_1705150,yeah .,yeah .,s^aa,s^aa
Bed012-c1_1706570_1706980,yes .,yes .,s^aa,s^aa
Bed012-c2_1708230_1708770,that's un- ==,that's un- ==,%-,%-
Bed012-c1_1708370_1709560,but i would think that's what you want to do .,but i would think that's what you want to do .,s^na,s^na
Bed012-c1_1710240_1710500,right ?,right ?,qy^d^g^rt,qy^d^g^rt
Bed012-c2_1711550_1712940,huh .,mmm .,s^arp,s^arp
Bed012-c4_1712610_1715030,well eventually you still have to pick out which ones you look at .,well eventually you still have to pick out which ones you look at .,s^ng,s^ng
Bed012-c2_1714850_1715000,yeah .,yeah .,s^aa,s^aa
Bed012-c4_1715030_1716410,so it's pretty much the same problem .,so it's pretty much the same problem .,s,s
Bed012-c2_1716320_1718440,yeah - it's - it's - it's apples and oranges .,yeah - it's - it's - it's apples and oranges .,s,s
Bed012-c4_1716410_1716740,isn't it ?,isn't it ?,qy^d^g^rt,qy^d^g^rt
Bed012-c2_1718440_1718590,nuh ?,nuh ?,qy^d^g^rt,qy^d^g^rt
Bed012-c2_1720610_1724850,i mean maybe it does make a difference in terms of performance - computational time .,i mean maybe it does make a difference in terms of performance - computational time .,s,s
Bed012-c2_1724850_1733590,so either you always have it compute all the posterior possibilities for all the values for all nodes and then prune the ones you think that are irrelevant ==,so either you always have it compute all the posterior possibilities for all the values for all nodes and then prune the ones you think that are irrelevant ==,s^cs.%--,s^cs.%--
Bed012-c1_1725000_1725490,uhhuh .,mm-hmm .,b^rt,b^rt
Bed012-c1_1730590_1730910,huh ==,mmm ==,b,b
Bed012-c2_1734960_1741690,or you just make a p- - a priori estimate of what you think might be relevant and query those .,or you just make a p- - a priori estimate of what you think might be relevant and query those .,s^cs^e,s^cs^e
Bed012-c1_1742980_1743230,yeah .,yeah .,s^aa,s^aa
Bed012-c3_1760190_1763740,so basically you'd have a decision tree query go there ?,so basically you'd have a decision tree query go-there ?,qy^bu:s^co,qy^bu:s^co
Bed012-c3_1763810_1766880,if k- - if that's false query this one if that's true query that one .,if k- - if that's false query this one if that's true query that one .,s^e,s^e
Bed012-c3_1766880_1768480,and just basically do a binary search through the ==,and just basically do a binary search through the ==,s^e.%-,s^e.%-
Bed012-c1_1769760_1772150,i don't know if it would necessarily be that uh complicated .,i don't know if it would necessarily be that uh complicated .,s^aap,s^aap
Bed012-c1_1772330_1772830,but uh ==,but uh ==,fh,fh
Bed012-c3_1775460_1777050,well in the case of go there it would be .,well in the case of go-there it would be .,s^nd:s^co,s^nd:s^co
Bed012-c1_1775550_1776700,i mean it w- ==,i mean it w- ==,s.%-,s.%-
Bed012-c3_1777050_1777390,in the case ==,in the case ==,s.%--,s.%--
Bed012-c3_1777390_1781060,because if you needed an- - if y- - if go there was true you'd want to know what endpoint was .,cuz if you needed an- - if y- - if go-there was true you'd wanna know what endpoint was .,s^df,s^df
Bed012-c3_1781060_1784400,and if it was false you'd want to d- - look at - either lo- - income info on or history .,and if it was false you'd wanna d- - look at - either lo- - income info-on or history .,s^df,s^df
Bed012-c1_1786210_1786500,yeah .,yeah .,s^aa,s^aa
Bed012-c1_1788240_1788990,that's true i guess .,that's true i guess .,s^aa,s^aa
Bed012-c1_1789050_1791180,yeah so in a way you would have that .,yeah Bdb001.dadb Bdb001.out Bdb001.trans Bed002.dadb Bed002.out Bed002.trans Bed003.dadb Bed003.out Bed003.trans Bed004.dadb Bed004.out Bed004.trans Bed005.dadb Bed005.out Bed005.trans Bed006.dadb Bed006.out Bed006.trans Bed008.dadb Bed008.out Bed008.trans Bed009.dadb Bed009.out Bed009.trans Bed010.dadb Bed010.out Bed010.trans Bed011.dadb Bed011.out Bed011.trans Bed012.dadb Bed012.out Bed012.trans Bed013.dadb Bed013.trans Bed014.dadb Bed014.trans Bed015.dadb Bed015.trans Bed016.dadb Bed016.trans Bed017.dadb Bed017.trans Bmr001.dadb Bmr001.trans Bmr002.dadb Bmr002.trans Bmr003.dadb Bmr003.trans Bmr005.dadb Bmr005.trans Bmr006.dadb Bmr006.trans Bmr007.dadb Bmr007.trans Bmr008.dadb Bmr008.trans Bmr009.dadb Bmr009.trans Bmr010.dadb Bmr010.trans Bmr011.dadb Bmr011.trans Bmr012.dadb Bmr012.trans Bmr013.dadb Bmr013.trans Bmr014.dadb Bmr014.trans Bmr015.dadb Bmr015.trans Bmr016.dadb Bmr016.trans Bmr018.dadb Bmr018.trans Bmr019.dadb Bmr019.trans Bmr020.dadb Bmr020.trans Bmr021.dadb Bmr021.trans Bmr022.dadb Bmr022.trans Bmr023.dadb Bmr023.trans Bmr024.dadb Bmr024.trans Bmr025.dadb Bmr025.trans Bmr026.dadb Bmr026.trans Bmr027.dadb Bmr027.trans Bmr028.dadb Bmr028.trans Bmr029.dadb Bmr029.trans Bmr030.dadb Bmr030.trans Bmr031.dadb Bmr031.trans Bns001.dadb Bns001.trans Bns002.dadb Bns002.trans Bns003.dadb Bns003.trans Bro003.dadb Bro003.trans Bro004.dadb Bro004.trans Bro005.dadb Bro005.trans Bro007.dadb Bro007.trans Bro008.dadb Bro008.trans Bro010.dadb Bro010.trans Bro011.dadb Bro011.trans Bro012.dadb Bro012.trans Bro013.dadb Bro013.trans Bro014.dadb Bro014.trans Bro015.dadb Bro015.trans Bro016.dadb Bro016.trans Bro017.dadb Bro017.trans Bro018.dadb Bro018.trans Bro019.dadb Bro019.trans Bro021.dadb Bro021.trans Bro022.dadb Bro022.trans Bro023.dadb Bro023.trans Bro024.dadb Bro024.trans Bro025.dadb Bro025.trans Bro026.dadb Bro026.trans Bro027.dadb Bro027.trans Bro028.dadb Bro028.trans Bsr001.dadb Bsr001.trans Btr001.dadb Btr001.trans Btr002.dadb Btr002.trans Buw001.dadb Buw001.trans scr.sh so in a way you would have that .,s^na,s^na
Bed012-c3_1800230_1802580,also i'm somewhat boggled by that hugin software .,also i'm somewhat boggled by that hugin software .,s^t^tc,s^t^tc
Bed012-c1_1803200_1803930,okay | why's that ?,o_k | why's that ?,s^bk|qw,s^bk|qw
Bed012-c3_1804350_1808150,i can't figure out how to get the probabilities into it .,i can't figure out how to get the probabilities into it .,s,s
Bed012-c3_1808640_1809290,like i'd look at ==,like i'd look at ==,s.%--,s.%--
Bed012-c1_1810620_1810870,uhhuh .,mm-hmm .,b^rt,b^rt
Bed012-c3_1810630_1811940,it's somewha- - it's boggling me .,it's somewha- - it's boggling me .,s,s
Bed012-c1_1812480_1812720,okay .,o_k .,s^bk,s^bk
Bed012-c1_1814090_1814430,all right .,alright .,s^bk,s^bk
Bed012-c1_1815270_1816940,well hopefully it's fixable .,well hopefully it's fixable .,s,s
Bed012-c3_1816630_1816740,ju- ==,ju- ==,%-,%-
Bed012-c3_1817450_1823730,oh yeah yeah | i d- - i just think i haven't figured out what - the terms in hugin mean versus what java bayes terms are .,oh yeah yeah | i d- - i just think i haven't figured out what - the terms in hugin mean versus what java bayes terms are .,s^aa|s^df,s^aa|s^df
Bed012-c1_1817460_1818270,it's - there's a ==,it's - there's a ==,%-,%-
Bed012-c1_1823830_1824180,okay .,o_k .,s^bk,s^bk
Bed012-c2_1826130_1829360,um | by the way are - do we know whether jerry and nancy are coming ?,um | by the way are - do we know whether jerry and nancy are coming ?,fg|qy^rt,fg|qy^rt
Bed012-c1_1826650_1827760,so we can figure this out .,so we can figure this out .,s,s
Bed012-c2_1829540_1830020,or ?==,or ?==,qrr.%--,qrr.%--
Bed012-c1_1830200_1833360,they should come when they're done their stuff basically whenever that is .,they should come when they're done their stuff basically whenever that is .,s^na,s^na
Bed012-c1_1834290_1834710,so ==,so ==,fh,fh
Bed012-c3_1834620_1835910,what d- - what do they need to do left ?,what d- - what do they need to do left ?,qw^rt,qw^rt
Bed012-c1_1837450_1837940,um ==,um ==,h,h
Bed012-c1_1838950_1840640,i guess jerry needs to enter marks .,i guess jerry needs to enter marks .,s,s
Bed012-c1_1840700_1842270,but i don't know if he's going to do that now or later .,but i don't know if he's gonna do that now or later .,s,s
Bed012-c1_1842500_1845310,but uh | if he's going to enter marks it's going to take him awhile i guess .,but uh | if he's gonna enter marks it's gonna take him awhile i guess .,fh|s,fh|s
Bed012-c1_1845310_1845990,and he won't be here .,and he won't be here .,s,s
Bed012-c3_1846760_1847490,and what's nancy doing ?,and what's nancy doing ?,qw^rt,qw^rt
Bed012-c1_1848030_1848570,nancy ?,nancy ?,qh^m^rt,qh^m^rt
Bed012-c1_1848750_1853440,um | she was sort of finishing up the uh calculation of marks and assigning of grades .,um | she was sorta finishing up the uh calculation of marks and assigning of grades .,h|s,h|s
Bed012-c1_1853440_1854510,but i don't know if she should be here .,but i don't know if she should be here .,s,s
Bed012-c1_1856330_1857790,well - or she should be free after that .,well - or she should be free after that .,s,s
Bed012-c1_1857790_1858050,so ==,so ==,fh,fh
Bed012-c1_1859090_1860290,assuming she's coming to this meeting .,assuming she's coming to this meeting .,s^e,s^e
Bed012-c1_1862270_1863310,i don't know if she knows about it .,i don't know if she knows about it .,s^no,s^no
Bed012-c3_1866060_1866940,she's on the email list .,she's on the email list .,s^bu,s^bu
Bed012-c3_1866940_1867150,right ?,right ?,qy^d^g^rt,qy^d^g^rt
Bed012-c1_1867560_1867850,is she ?,is she ?,qy^bu^no^rt,qy^bu^no^rt
Bed012-c1_1867850_1868180,okay .,o_k .,s^bk,s^bk
Bed012-c2_1868020_1868200,uhhuh .,mm-hmm .,b,b
Bed012-c2_1871470_1871800,okay .,o_k .,fg,fg
Bed012-c2_1872640_1873730,because ==,because ==,%--,%--
Bed012-c2_1876470_1886180,basically what - where we also have decided prior to this meeting is that we would have a rerun of the three of us sitting together .,basically what - where we also have decided prior to this meeting is that we would have a rerun of the three of us sitting together .,s^bs^rt,s^bs^rt
Bed012-c4_1886680_1886980,okay .,o_k .,b,b
Bed012-c2_1887670_1889450,sometime this week again .,sometime this week again .,s^e^rt,s^e^rt
Bed012-c1_1889810_1890020,okay .,o_k .,b,b
Bed012-c2_1890620_1896080,and finish up the uh values of this .,and finish up the uh values of this .,s^e^t,s^e^t
Bed012-c2_1896220_1902420,so we have - uh believe it or not we have all the bottom ones here .,so we have - uh believe it or not we have all the bottom ones here .,s^rt,s^rt
Bed012-c3_1903980_1904310,well i ==,well i ==,%-,%-
Bed012-c4_1904660_1906460,you added a bunch of nodes for ?==,you added a bunch of nodes for ?==,qy.%-,qy.%-
Bed012-c2_1906520_1906730,yep .,yep .,s^aa,s^aa
Bed012-c4_1907710_1907920,okay .,o_k .,s^bk,s^bk
Bed012-c2_1907800_1910370,we - we - we have - actually what we have is this line .,we - we - we have - actually what we have is this line .,s,s
Bed012-c2_1912260_1912470,right ?,right ?,qy^d^g^rt,qy^d^g^rt
Bed012-c3_1912580_1915690,uh | what do the uh structures do ?,uh | what do the uh structures do ?,fg|qw^rt,fg|qw^rt
Bed012-c2_1915540_1915770,huh ==,hmm ==,b,b
Bed012-c3_1915690_1918700,so the - the - the - for instance this location node's got two inputs .,so the - the - the - for instance this location node's got two inputs .,s^rt,s^rt
Bed012-c3_1918910_1919430,that one you ==,that one you ==,s^e.%-,s^e.%-
Bed012-c1_1919060_1919690,four inputs .,four inputs .,s^bc,s^bc
Bed012-c2_1919130_1919320,huh ==,hmm ==,b,b
Bed012-c2_1919970_1920140,four .,four .,s^aa^m,s^aa^m
Bed012-c1_1920730_1922480,those are - the bottom things are inputs also .,those are - the bottom things are inputs also .,s^df,s^df
Bed012-c3_1922540_1923100,oh i see .,oh i see .,s^bk,s^bk
Bed012-c1_1923570_1923770,yeah .,yeah .,s^bk,s^bk
Bed012-c3_1925820_1926290,okay that was ==,o_k that was- ==,s.%--,s.%--
Bed012-c3_1926290_1927900,okay | that makes a lot more sense to me now .,o_k | that makes a lot more sense to me now .,fh|s,fh|s
Bed012-c2_1928540_1928680,yep .,yep .,b,b
Bed012-c3_1928710_1934090,because i thought it was like that one in stuart's book about you know the ==,cuz i thought it was like that one in stuart's book about you know the ==,s.%--,s.%--
Bed012-c1_1934440_1935290,alarm in the dog ?,alarm in the dog ?,qy^2^rt,qy^2^rt
Bed012-c3_1935190_1935650,u- - yeah .,u- - yeah .,s^aa,s^aa
Bed012-c1_1935900_1936020,yeah .,yeah .,b,b
Bed012-c3_1936060_1937190,or the earthquake and the alarm .,or the earthquake and the alarm .,s^bc^ng,s^bc^ng
Bed012-c1_1937690_1938870,sorry | yeah i'm confusing two .,sorry | yeah i'm confusing two .,s^fa|s,s^fa|s
Bed012-c3_1939260_1940130,yeah there's a dog one too .,yeah there's a dog one too .,s,s
Bed012-c3_1940130_1941010,but that's in java bayes .,but that's in java bayes .,s^e,s^e
Bed012-c3_1941010_1941320,isn't it ?,isn't it ?,qy^d^g^rt,qy^d^g^rt
Bed012-c1_1941410_1941620,right .,right .,s^aa,s^aa
Bed012-c1_1942130_1942470,maybe .,maybe .,s^am,s^am
Bed012-c3_1942790_1945400,but there's something about bowel problems or something with the dog .,but there's something about bowel problems or something with the dog .,s,s
Bed012-c1_1946930_1947020,yeah .,yeah .,b,b
Bed012-c2_1947600_1952020,and we have all the top ones .,and we have all the top ones .,s,s
Bed012-c2_1952840_1954890,all the ones to which no arrows are pointing .,all the ones to which no arrows are pointing .,s^e^rt,s^e^rt
Bed012-c2_1956160_1959110,what we're missing are the - these .,what we're missing are the - these .,s,s
Bed012-c2_1959640_1960890,where arrows are pointing .,where arrows are pointing .,s^e,s^e
Bed012-c2_1960890_1964180,where we're combining top ones .,where we're combining top ones .,s^e,s^e
Bed012-c2_1966210_1971350,so we have to come up with values for this and this this this and so forth .,so we have to come up with values for this and this this this and so forth .,s^co^rt,s^co^rt
Bed012-c2_1973500_1976920,and maybe just fiddle around with it a little bit more .,and maybe just fiddle around with it a little bit more .,s^cs,s^cs
Bed012-c2_1980760_1981840,and um ==,and um ==,fh,fh
Bed012-c2_1982740_1985210,and then it's just uh edges .,and then it's just uh edges .,s,s
Bed012-c2_1986880_1987300,many of ==,many of ==,%--,%--
Bed012-c2_1989620_1989930,edges .,edges .,s^r,s^r
Bed012-c2_1991760_1996800,and um | we won't meet next monday .,and um | we won't meet next monday .,fh|s,fh|s
Bed012-c2_1997330_1998220,so ==,so ==,fh,fh
Bed012-c3_1998220_1999160,because of memorial day ?,cuz of memorial day ?,qy^d^rt,qy^d^rt
Bed012-c2_2000130_2000300,yep .,yep .,s^aa,s^aa
Bed012-c1_2000310_2001580,we'll meet next tuesday i guess .,we'll meet next tuesday i guess .,s^cc,s^cc
Bed012-c2_2002200_2002330,yeah .,yeah .,s^aa,s^aa
Bed012-c3_2002980_2004900,when's jerry leaving for italia ?,when's jerry leaving for italia ?,qw^rt,qw^rt
Bed012-c2_2004590_2005500,on - on friday .,on - on friday .,s,s
Bed012-c1_2006090_2006560,which friday ?,which friday ?,qw^d^rt,qw^d^rt
Bed012-c2_2006300_2007130,this - this friday .,this - this friday .,s,s
Bed012-c1_2007540_2007870,okay .,o_k .,s^bk,s^bk
Bed012-c4_2007860_2008890,oh | this friday ?,oh | this friday ?,s^bk|qy^bu^m^rt,s^bk|qy^bu^m^rt
Bed012-c3_2008540_2008670,ugh .,ugh .,b,b
Bed012-c2_2009230_2009720,this friday .,this friday .,s^aa^r,s^aa^r
Bed012-c3_2009260_2010120,as in four days ?,as in four days ?,qy^bu^d^rt,qy^bu^d^rt
Bed012-c2_2010610_2010780,yep .,yep .,s^aa,s^aa
Bed012-c3_2011810_2012330,or three days .,or three days .,s^bsc,s^bsc
Bed012-c1_2012560_2013820,is he - how long is he gone for ?,is he - how long is he gone for ?,qw^rt,qw^rt
Bed012-c2_2014040_2014600,two weeks .,two weeks .,s,s
Bed012-c1_2017730_2018250,italy huh ?,italy huh ?,qh^rt,qh^rt
Bed012-c1_2019770_2021270,what's uh - what's there ?,what's uh - what's there ?,qw^rt,qw^rt
Bed012-c2_2024700_2025370,well it's a country .,well it's a country .,s^j,s^j
Bed012-c2_2026170_2026500,buildings .,buildings .,s^j,s^j
Bed012-c2_2027280_2027620,people .,people .,s^j^rt,s^j^rt
Bed012-c3_2028050_2029080,but it's not a conference or anything .,but it's not a conference or anything .,s,s
Bed012-c1_2028540_2029010,pasta .,pasta .,s^j,s^j
Bed012-c3_2029080_2030000,he's just visiting .,he's just visiting .,s,s
Bed012-c2_2029450_2029670,huh ==,hmm ==,b^rt,b^rt
Bed012-c1_2030460_2030800,right .,right .,s^bk,s^bk
Bed012-c1_2031170_2031680,just visiting .,just visiting .,s^aa^m,s^aa^m
Bed012-c2_2032630_2033070,vacation .,vacation .,s,s
Bed012-c1_2037150_2037990,it's a pretty nice place .,it's a pretty nice place .,s^ba,s^ba
Bed012-c1_2039060_2041310,in my brief uh encounter with it .,in my brief uh encounter with it .,s^e,s^e
Bed012-c2_2041730_2042070,do you guys ?==,do you guys ?==,qy.%--,qy.%--
Bed012-c2_2042070_2048080,oh yeah - so part of what we actually want to do is sort of schedule out what we want to surprise him with when - when he comes back .,oh yeah - so part of what we actually want to do is sort of schedule out what we want to surprise him with when - when he comes back .,s^t^tc,s^t^tc
Bed012-c2_2048800_2049590,um so ==,um so ==,fh,fh
Bed012-c3_2049130_2050550,oh i think we should disappoint him .,oh i think we should disappoint him .,s^j,s^j
Bed012-c2_2050760_2051020,yeah ?,yeah ?,qh^rt,qh^rt
Bed012-c2_2051280_2055700,you - or have a finished construction parser and a working belief net .,you - or have a finished construction parser and a working belief-net .,s,s
Bed012-c2_2055700_2056110,and uh ==,and uh ==,fh,fh
Bed012-c3_2056710_2057860,that wouldn't be disappointing .,that wouldn't be disappointing .,s^ba,s^ba
Bed012-c3_2058660_2062410,i think w- - we should do absolutely no work for the two weeks that he's gone .,i think w- - we should do absolutely no work for the two weeks that he's gone .,s^cs^j,s^cs^j
Bed012-c2_2062230_2064370,well that's actually what i had planned personally .,well that's actually what i had planned personally .,s^j^na,s^j^na
Bed012-c2_2064370_2068770,i had - i - i had sort of scheduled out in my mind that you guys do a lot of work and i do nothing .,i had - i - i had sort of scheduled out in my mind that you guys do a lot of work and i do nothing .,s^j,s^j
Bed012-c2_2069790_2070600,and then i sort of ==,and then i sort of ==,s.%-,s.%-
Bed012-c3_2070550_2071350,oh yeah that sounds good too .,oh yeah that sounds good too .,s^ba,s^ba
Bed012-c2_2072470_2074400,sort of bask in - in your glory .,sort of bask in - in your glory .,s,s
Bed012-c2_2079260_2080850,but uh i- - do you guys have any vacation plans ?,but uh i- - do you guys have any vacation plans ?,qy,qy
Bed012-c2_2080850_2085770,because i myself am going to be um gone .,because i myself am going to be um gone .,s^df,s^df
Bed012-c2_2085770_2088020,but this is actually not really important .,but this is actually not really important .,s^bd,s^bd
Bed012-c2_2088020_2090420,just this weekend we're going camping .,just this weekend we're going camping .,s,s
Bed012-c3_2090110_2091580,yeah i'm want to be this - gone this weekend too .,yeah i'm wanna be this - gone this weekend too .,s,s
Bed012-c2_2092110_2092230,uh ==,ah ==,b,b
Bed012-c2_2093330_2095170,but we're all going to be here on tuesday again ?,but we're all going to be here on tuesday again ?,qy^bu^d^rt,qy^bu^d^rt
Bed012-c2_2096630_2097160,looks like it .,looks like it .,s^e^rt,s^e^rt
Bed012-c4_2096630_2096800,yeah .,yeah .,s^aa,s^aa
Bed012-c2_2098430_2100480,okay then let's meet - meet again next tuesday .,o_k then let's meet - meet again next tuesday .,s^co^rt,s^co^rt
Bed012-c2_2101370_2104350,and um | finish up this bayes net .,and um | finish up this bayes-net .,fh|s^e^t,fh|s^e^t
Bed012-c2_2105060_2109560,and once we have finished it i guess we can um ==,and once we have finished it i guess we can um ==,s.%--,s.%--
Bed012-c2_2111000_2113130,and that's going to be more just you and me .,and that's going to be more just you and me .,s,s
Bed012-c2_2114200_2123050,because bhaskara is doing probabilistic recursive structured object oriented uh ==,because bhaskara is doing probabilistic recursive structured object-oriented uh ==,s^df.%--,s^df.%--
Bed012-c3_2123040_2123940,killing machines .,killing machines .,s^2^j,s^2^j
Bed012-c2_2125930_2126830,reasoning machines .,reasoning machines .,s^bc,s^bc
Bed012-c1_2126980_2127140,yes .,yes .,b,b
Bed012-c2_2127720_2128680,and um ==,and um ==,fh,fh
Bed012-c3_2128500_2130550,killing reasoning - what's the difference ?,killing reasoning - what's the difference ?,qh^j,qh^j
Bed012-c4_2130380_2133060,wait so you're saying next tuesday is it the whole group meeting ?,wait so you're saying next tuesday is it the whole group meeting ?,qy^bu^rt,qy^bu^rt
Bed012-c4_2133060_2136200,or just us three working on it or - or ?==,or just us three working on it or - or ?==,qrr.%--,qrr.%--
Bed012-c2_2134290_2134590,uh ==,uh ==,h,h
